AphiaID	ScientificName	Authority	AphiaID_accepted	ScientificName_accepted	Authority_accepted	Kingdom	Phylum	Class	Order	Family	taxonRank	Genus	Subgenus	Species	Subspecies	taxonomicStatus	Unacceptreason	LSID
246843	Hemieutreptia antiqua	Hada, 1974	233778	Chattonella antiqua	(Y.Hada) C.Ono, 1980	Chromista	Ochrophyta	Raphidophyceae	Chattonellales	Vacuolariaceae	Species	Hemieutreptia		antiqua		unaccepted	basionym	urn:lsid:marinespecies.org:taxname:246843
109540	Heterocapsa	Stein, 1883	109540	Heterocapsa	Stein, 1883	Chromista	Myzozoa	Dinophyceae	Peridiniales	Heterocapsaceae	Genus	Heterocapsa				accepted		urn:lsid:marinespecies.org:taxname:109540
233610	Heterocapsa circularisquama	Horiguchi, 1995	233610	Heterocapsa circularisquama	Horiguchi, 1995	Chromista	Myzozoa	Dinophyceae	Peridiniales	Heterocapsaceae	Species	Heterocapsa		circularisquama		accepted		urn:lsid:marinespecies.org:taxname:233610
231800	Heterocapsaceae	R.A. Fensome, F.J.R. Taylor, G. Norris, W.A.S. Sarjeant, D.I. Wharton & G.L. Williams	231800	Heterocapsaceae	R.A. Fensome, F.J.R. Taylor, G. Norris, W.A.S. Sarjeant, D.I. Wharton & G.L. Williams	Chromista	Myzozoa	Dinophyceae	Peridiniales	Heterocapsaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:231800
368898	Heterokonta		368898	Heterokonta		Chromista					Infrakingdom					accepted		urn:lsid:marinespecies.org:taxname:368898
370437	Heterokontophyta	Moestrup	345465	Ochrophyta	Cavalier-Smith, 1995	Chromista	Heterokontophyta				Phylum					unaccepted		urn:lsid:marinespecies.org:taxname:370437
160584	Heterosigma	Y.Hada ex Y.Hara & M.Chihara, 1987	160584	Heterosigma	Y.Hada ex Y.Hara & M.Chihara, 1987	Chromista	Ochrophyta	Raphidophyceae	Chattonellales	Chattonellaceae	Genus	Heterosigma				accepted		urn:lsid:marinespecies.org:taxname:160584
160585	Heterosigma akashiwo	(Y.Hada) Y.Hada ex Y.Hara & M.Chihara, 1987	160585	Heterosigma akashiwo	(Y.Hada) Y.Hada ex Y.Hara & M.Chihara, 1987	Chromista	Ochrophyta	Raphidophyceae	Chattonellales	Chattonellaceae	Species	Heterosigma		akashiwo		accepted		urn:lsid:marinespecies.org:taxname:160585
246849	Heterosigma carterae	(Hulbert) F.J.R.Taylor, 1992	160585	Heterosigma akashiwo	(Y.Hada) Y.Hada ex Y.Hara & M.Chihara, 1987	Chromista	Ochrophyta	Raphidophyceae	Chattonellales	Chattonellaceae	Species	Heterosigma		carterae		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:246849
246830	Hornellia	Subrahmanyan, 1954	233776	Chattonella	B.Biecheler, 1936	Chromista	Ochrophyta	Raphidophyceae	Chattonellales	Vacuolariaceae	Genus	Hornellia				unaccepted	synonym	urn:lsid:marinespecies.org:taxname:246830
246844	Hornellia marina	Subrahmanyan, 1954	233780	Chattonella marina	(Subrahmanyan) Hara & Chihara, 1982	Chromista	Ochrophyta	Raphidophyceae	Chattonellales	Vacuolariaceae	Species	Hornellia		marina		unaccepted	basionym	urn:lsid:marinespecies.org:taxname:246844
588643	Hypogyristia		588643	Hypogyristia		Chromista	Ochrophyta				Superclass					accepted		urn:lsid:marinespecies.org:taxname:588643
836508	Kamptonema	O.Strunecký, J.Komárek & J.Smarda, 2014	836508	Kamptonema	O.Strunecký, J.Komárek & J.Smarda, 2014	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Microcoleaceae	Genus	Kamptonema				accepted		urn:lsid:marinespecies.org:taxname:836508
837205	Kamptonema formosum	(Bory ex Gomont) Strunecký, Komárek & J.Smarda, 2014	837205	Kamptonema formosum	(Bory ex Gomont) Strunecký, Komárek & J.Smarda, 2014	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Microcoleaceae	Species	Kamptonema		formosum		accepted		urn:lsid:marinespecies.org:taxname:837205
231788	Karenia	G.Hansen & Moestrup, 2000	231788	Karenia	G.Hansen & Moestrup, 2000	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Genus	Karenia				accepted		urn:lsid:marinespecies.org:taxname:231788
233014	Karenia bicuneiformis	Botes, Sym & Pitcher, 2003	233014	Karenia bicuneiformis	Botes, Sym & Pitcher, 2003	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		bicuneiformis		accepted		urn:lsid:marinespecies.org:taxname:233014
246854	Karenia bidigitata	Haywood & Steidinger, 2004	233014	Karenia bicuneiformis	Botes, Sym & Pitcher, 2003	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		bidigitata		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:246854
233015	Karenia brevis	(C.C.Davis) Gert Hansen & Moestrup, 2000	233015	Karenia brevis	(C.C.Davis) Gert Hansen & Moestrup, 2000	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		brevis		accepted		urn:lsid:marinespecies.org:taxname:233015
233018	Karenia brevisulcata	(F.H.Chang) Gert Hansen & Moestrup, 2000	233018	Karenia brevisulcata	(F.H.Chang) Gert Hansen & Moestrup, 2000	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		brevisulcata		accepted		urn:lsid:marinespecies.org:taxname:233018
246592	Karenia concordia	F.H.Chang & K.G.Ryan, 2004	246592	Karenia concordia	F.H.Chang & K.G.Ryan, 2004	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		concordia		accepted		urn:lsid:marinespecies.org:taxname:246592
233020	Karenia cristata	L.Botes, S.D.Sym & G.C.Pitcher, 2003	233020	Karenia cristata	L.Botes, S.D.Sym & G.C.Pitcher, 2003	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		cristata		accepted		urn:lsid:marinespecies.org:taxname:233020
233021	Karenia digitata	Z.B.Yang, H.Takayama, K.Matsuoka & I.J.Hodgkiss, 2001	1356545	Karlodinium digitatum	(Z.B.Yang, H.Takayama, K.Matsuoka & I.J.Hodkiss) H.Gu, L.Chan & Z.Lu, 2018	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		digitata		unaccepted		urn:lsid:marinespecies.org:taxname:233021
233022	Karenia longicanalis	Z.B.Yang, I.J.Hodgkiss & Gert Hansen, 2001	233022	Karenia longicanalis	Z.B.Yang, I.J.Hodgkiss & Gert Hansen, 2001	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		longicanalis		accepted		urn:lsid:marinespecies.org:taxname:233022
233024	Karenia mikimotoi	(Miyake & Kominami ex Oda) Gert Hansen & Moestrup, 2000	233024	Karenia mikimotoi	(Miyake & Kominami ex Oda) Gert Hansen & Moestrup, 2000	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		mikimotoi		accepted		urn:lsid:marinespecies.org:taxname:233024
246593	Karenia papilionacea	A.J.Haywood & K.A.Steidinger, 2004	246593	Karenia papilionacea	A.J.Haywood & K.A.Steidinger, 2004	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		papilionacea		accepted		urn:lsid:marinespecies.org:taxname:246593
246594	Karenia selliformis	A.J.Haywood, K.A.Steidinger & L.MacKenzie, 2004	246594	Karenia selliformis	A.J.Haywood, K.A.Steidinger & L.MacKenzie, 2004	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		selliformis		accepted		urn:lsid:marinespecies.org:taxname:246594
233026	Karenia umbella	Salas, Bolch & Hallegraeff, 2004	233022	Karenia longicanalis	Z.B.Yang, I.J.Hodgkiss & Gert Hansen, 2001	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karenia		umbella		unaccepted		urn:lsid:marinespecies.org:taxname:233026
599664	Kareniaceae	Bergholtz, Daugbjerg, Moestrup & Fernández-Tejedor, 2005	599664	Kareniaceae	Bergholtz, Daugbjerg, Moestrup & Fernández-Tejedor, 2005	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:599664
231789	Karlodinium	J.Larsen, 2000	231789	Karlodinium	J.Larsen, 2000	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Genus	Karlodinium				accepted		urn:lsid:marinespecies.org:taxname:231789
370510	Karlodinium armiger	Bergholtz, Daugbjerg & Moestrup, 2006	370510	Karlodinium armiger	Bergholtz, Daugbjerg & Moestrup, 2006	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karlodinium		armiger		accepted		urn:lsid:marinespecies.org:taxname:370510
531341	Karlodinium conicum	Salas, 2008	531341	Karlodinium conicum	Salas, 2008	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karlodinium		conicum		accepted		urn:lsid:marinespecies.org:taxname:531341
531343	Karlodinium corsicum	(Paulmier, Berland, Billard & Nezan) Siano & Zingone, 2009	531343	Karlodinium corsicum	(Paulmier, Berland, Billard & Nezan) Siano & Zingone, 2009	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karlodinium		corsicum		accepted		urn:lsid:marinespecies.org:taxname:531343
1356545	Karlodinium digitatum	(Z.B.Yang, H.Takayama, K.Matsuoka & I.J.Hodkiss) H.Gu, L.Chan & Z.Lu, 2018	1356545	Karlodinium digitatum	(Z.B.Yang, H.Takayama, K.Matsuoka & I.J.Hodkiss) H.Gu, L.Chan & Z.Lu, 2018	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karlodinium		digitatum		accepted		urn:lsid:marinespecies.org:taxname:1356545
944575	Karlodinium gentienii	E.Nézan, N.Chomérat & R.Siano, 2014	944575	Karlodinium gentienii	E.Nézan, N.Chomérat & R.Siano, 2014	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karlodinium		gentienii		accepted		urn:lsid:marinespecies.org:taxname:944575
233027	Karlodinium micrum	(B.Leadbeater & J.D.Dodge) J.Larsen, 2000	233037	Karlodinium veneficum	(D.Ballantine) J.Larsen, 2000	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karlodinium		micrum		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:233027
233037	Karlodinium veneficum	(D.Ballantine) J.Larsen, 2000	233037	Karlodinium veneficum	(D.Ballantine) J.Larsen, 2000	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Kareniaceae	Species	Karlodinium		veneficum		accepted		urn:lsid:marinespecies.org:taxname:233037
576884	Khakista		576884	Khakista		Chromista	Ochrophyta				Subphylum					unaccepted	disused	urn:lsid:marinespecies.org:taxname:576884
1327364	Limnospira	Nowicka-Krawczyk, Mühlsteinová & Hauer, 2019	1327364	Limnospira	Nowicka-Krawczyk, Mühlsteinová & Hauer, 2019	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Microcoleaceae	Genus	Limnospira				accepted		urn:lsid:marinespecies.org:taxname:1327364
1327367	Limnospira fusiformis	(Voronichin) Nowicka-Krawczyk, Mühlsteinová & Hauer, 2019	1327367	Limnospira fusiformis	(Voronichin) Nowicka-Krawczyk, Mühlsteinová & Hauer, 2019	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Microcoleaceae	Species	Limnospira		fusiformis		accepted		urn:lsid:marinespecies.org:taxname:1327367
177506	Limnothrix	Meffert, 1987	177506	Limnothrix	Meffert, 1987	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Genus	Limnothrix				accepted		urn:lsid:marinespecies.org:taxname:177506
177508	Limnothrix redekei	(Goor) Meffert, 1988	177508	Limnothrix redekei	(Goor) Meffert, 1988	Bacteria	Cyanobacteria	Cyanophyceae	Pseudanabaenales	Pseudanabaenaceae	Species	Limnothrix		redekei		accepted		urn:lsid:marinespecies.org:taxname:177508
231799	Lingulodinium	D.Wall, 1967	231799	Lingulodinium	D.Wall, 1967	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Genus	Lingulodinium				accepted		urn:lsid:marinespecies.org:taxname:231799
233592	Lingulodinium polyedra	(F.Stein) J.D.Dodge, 1989	233592	Lingulodinium polyedra	(F.Stein) J.D.Dodge, 1989	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Species	Lingulodinium		polyedra		accepted		urn:lsid:marinespecies.org:taxname:233592
109412	Lophodiniaceae	Osorio Tafall, 1942	109412	Lophodiniaceae	Osorio Tafall, 1942	Chromista	Myzozoa	Dinophyceae	Lophodiniales	Lophodiniaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:109412
368684	Lophodiniales	J.D. Dodge	368684	Lophodiniales	J.D. Dodge	Chromista	Myzozoa	Dinophyceae	Lophodiniales		Order					accepted		urn:lsid:marinespecies.org:taxname:368684
591148	Lophodinida		368684	Lophodiniales	J.D. Dodge	Chromista	Myzozoa	Peridinea	Lophodinida		Order					unaccepted		urn:lsid:marinespecies.org:taxname:591148
603160	Luciella	P.L.Mason, Jeong, Litaker, Reece & Steidinger, 2007	603160	Luciella	P.L.Mason, Jeong, Litaker, Reece & Steidinger, 2007	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales	Pfiesteriaceae	Genus	Luciella				accepted		urn:lsid:marinespecies.org:taxname:603160
623048	Luciella masanensis	P.L.Mason, Jeong, Litaker, Reece & Steidinger, 2007	623048	Luciella masanensis	P.L.Mason, Jeong, Litaker, Reece & Steidinger, 2007	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales	Pfiesteriaceae	Species	Luciella		masanensis		accepted		urn:lsid:marinespecies.org:taxname:623048
146538	Lyngbya	C.Agardh ex Gomont, 1892	146538	Lyngbya	C.Agardh ex Gomont, 1892	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Microcoleaceae	Genus	Lyngbya				accepted		urn:lsid:marinespecies.org:taxname:146538
660754	Lyngbya majuscula	Harvey ex Gomont, 1892	660754	Lyngbya majuscula	Harvey ex Gomont, 1892	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Microcoleaceae	Species	Lyngbya		majuscula		accepted		urn:lsid:marinespecies.org:taxname:660754
990875	Margalefidinium	F.Gómez, Richlen & D.M.Anderson, 2017	990875	Margalefidinium	F.Gómez, Richlen & D.M.Anderson, 2017	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Genus	Margalefidinium				accepted		urn:lsid:marinespecies.org:taxname:990875
1359627	Margalefidinium fulvescens	(M.Iwataki, H.Kawami & Matsuoka) F.Gómez, Richlen & D.M.Anderson, 2017	1359627	Margalefidinium fulvescens	(M.Iwataki, H.Kawami & Matsuoka) F.Gómez, Richlen & D.M.Anderson, 2017	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Species	Margalefidinium		fulvescens		accepted		urn:lsid:marinespecies.org:taxname:1359627
990876	Margalefidinium polykrikoides	(Margalef) F.Gómez, Richlen & D.M.Anderson, 2017	990876	Margalefidinium polykrikoides	(Margalef) F.Gómez, Richlen & D.M.Anderson, 2017	Chromista	Myzozoa	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Species	Margalefidinium		polykrikoides		accepted		urn:lsid:marinespecies.org:taxname:990876
13	Mastigophora		450030	Myzozoa	Cavalier-Smith & Chao	Protozoa	Sarcomastigophora				Subphylum					unaccepted		urn:lsid:marinespecies.org:taxname:13
146608	Merismopediaceae	(Elenkin & Hollerbach) Elenkin, 1933	146608	Merismopediaceae	(Elenkin & Hollerbach) Elenkin, 1933	Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales	Merismopediaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:146608
836366	Microcoleaceae	O.Strunecky, J.R.Johansen & J.Komárek, 2013	836366	Microcoleaceae	O.Strunecky, J.R.Johansen & J.Komárek, 2013	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Microcoleaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:836366
146698	Microcoleoideae		146698	Microcoleoideae		Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Phormidiaceae	Subfamily					accepted		urn:lsid:marinespecies.org:taxname:146698
146556	Microcystaceae	Elenkin, 1933	146556	Microcystaceae	Elenkin, 1933	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:146556
146557	Microcystis	Lemmermann, 1907	146557	Microcystis	Lemmermann, 1907	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Genus	Microcystis				accepted		urn:lsid:marinespecies.org:taxname:146557
146558	Microcystis aeruginosa	(Kützing) Kützing, 1846	146558	Microcystis aeruginosa	(Kützing) Kützing, 1846	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Species	Microcystis		aeruginosa		accepted		urn:lsid:marinespecies.org:taxname:146558
578236	Microcystis botrys	Teiling, 1942	578236	Microcystis botrys	Teiling, 1942	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Species	Microcystis		botrys		accepted		urn:lsid:marinespecies.org:taxname:578236
699375	Microcystis flosaquae	(Wittrock) Kirchner, 1898	699375	Microcystis flosaquae	(Wittrock) Kirchner, 1898	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Species	Microcystis		flosaquae		accepted		urn:lsid:marinespecies.org:taxname:699375
177245	Microcystis ichthyoblabe	(G.Kunze) Kützing, 1843	177245	Microcystis ichthyoblabe	(G.Kunze) Kützing, 1843	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Species	Microcystis		ichthyoblabe		accepted		urn:lsid:marinespecies.org:taxname:177245
620863	Microcystis panniformis	Komárek, Komárková-Legnerová, Sant'Anna, M.T.P.Azevedo & P.A.C.Senna, 2002	620863	Microcystis panniformis	Komárek, Komárková-Legnerová, Sant'Anna, M.T.P.Azevedo & P.A.C.Senna, 2002	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Species	Microcystis		panniformis		accepted		urn:lsid:marinespecies.org:taxname:620863
177400	Microcystis viridis	(A.Braun) Lemmermann, 1903	177400	Microcystis viridis	(A.Braun) Lemmermann, 1903	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Species	Microcystis		viridis		accepted		urn:lsid:marinespecies.org:taxname:177400
146561	Microcystis wesenbergii	(Komárek) Komárek ex Komárek, 2006	146561	Microcystis wesenbergii	(Komárek) Komárek ex Komárek, 2006	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Microcystaceae	Species	Microcystis		wesenbergii		accepted		urn:lsid:marinespecies.org:taxname:146561
591209	Monista		591209	Monista		Chromista	Ochrophyta				Infraphylum					accepted		urn:lsid:marinespecies.org:taxname:591209
450030	Myzozoa	Cavalier-Smith & Chao	450030	Myzozoa	Cavalier-Smith & Chao	Chromista	Myzozoa				Phylum					accepted		urn:lsid:marinespecies.org:taxname:450030
149015	Naviculales	Bessey, 1907 sensu emend.	149015	Naviculales	Bessey, 1907 sensu emend.	Chromista	Bacillariophyta	Bacillariophyceae	Naviculales		Order					accepted		urn:lsid:marinespecies.org:taxname:149015
149641	Neidiineae	D.G. Mann, 1990	149641	Neidiineae	D.G. Mann, 1990	Chromista	Bacillariophyta	Bacillariophyceae	Naviculales		Suborder					accepted		urn:lsid:marinespecies.org:taxname:149641
149045	Nitzschia	A.H. Hassall, 1845	149045	Nitzschia	A.H. Hassall, 1845	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Genus	Nitzschia				accepted		urn:lsid:marinespecies.org:taxname:149045
175735	Nitzschia actydrophila	Hasle, 1965	175735	Nitzschia actydrophila	Hasle, 1965	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Nitzschia		actydrophila		unassessed		urn:lsid:marinespecies.org:taxname:175735
759283	Nitzschia bizertensis	B.Smida, N.Lundholm, A.S.Hlaili & H.H.Mabrouk, 2014	759283	Nitzschia bizertensis	B.Smida, N.Lundholm, A.S.Hlaili & H.H.Mabrouk, 2014	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Nitzschia		bizertensis		accepted		urn:lsid:marinespecies.org:taxname:759283
149318	Nitzschia delicatissima	Cleve, 1897	149318	Nitzschia delicatissima	Cleve, 1897	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Nitzschia		delicatissima		unassessed		urn:lsid:marinespecies.org:taxname:149318
246866	Nitzschia fraudulenta	Cleve, 1897	246866	Nitzschia fraudulenta	Cleve, 1897	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Nitzschia		fraudulenta		unassessed		urn:lsid:marinespecies.org:taxname:246866
246867	Nitzschia multistriata	Takano, 1993	246867	Nitzschia multistriata	Takano, 1993	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Nitzschia		multistriata		unassessed		urn:lsid:marinespecies.org:taxname:246867
246595	Nitzschia navis-varingica	N.Lundholm & Ø.Moestrup, 2000	246595	Nitzschia navis-varingica	N.Lundholm & Ø.Moestrup, 2000	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Nitzschia		navis-varingica		accepted		urn:lsid:marinespecies.org:taxname:246595
160529	Nitzschia pungens	Grunow ex Cleve, 1897	160529	Nitzschia pungens	Grunow ex Cleve, 1897	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Nitzschia		pungens		unassessed		urn:lsid:marinespecies.org:taxname:160529
175739	Nitzschia pungens f. multiseries	Hasle, 1965	175739	Nitzschia pungens f. multiseries	Hasle, 1965	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Forma	Nitzschia		pungens		unassessed		urn:lsid:marinespecies.org:taxname:175739
156502	Nitzschia seriata	Cleve, 1883	149152	Pseudo-nitzschia seriata	(Cleve) H.Peragallo, 1899	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Nitzschia		seriata		unaccepted	Synonym	urn:lsid:marinespecies.org:taxname:156502
246868	Nitzschia turgidula	Hustedt, 1958	246868	Nitzschia turgidula	Hustedt, 1958	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Species	Nitzschia		turgidula		unassessed		urn:lsid:marinespecies.org:taxname:246868
156692	Nodularia	Mertens ex Bornet & Flahault, 1886	156692	Nodularia	Mertens ex Bornet & Flahault, 1886	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nodulariaceae	Genus	Nodularia				accepted		urn:lsid:marinespecies.org:taxname:156692
160566	Nodularia spumigena	Mertens ex Bornet & Flahault, 1888	160566	Nodularia spumigena	Mertens ex Bornet & Flahault, 1888	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nodulariaceae	Species	Nodularia		spumigena		accepted		urn:lsid:marinespecies.org:taxname:160566
1653557	Nodulariaceae	Elenkin, 1916	1653557	Nodulariaceae	Elenkin, 1916	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nodulariaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:1653557
146584	Nostocaceae	Eichler, 1886	146584	Nostocaceae	Eichler, 1886	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales	Nostocaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:146584
146547	Nostocales	Borzì, 1914	146547	Nostocales	Borzì, 1914	Bacteria	Cyanobacteria	Cyanophyceae	Nostocales		Order					accepted		urn:lsid:marinespecies.org:taxname:146547
368681	Nostocophycidae	Hoffmann, Komárek & Kastovsky, 2005	368681	Nostocophycidae	Hoffmann, Komárek & Kastovsky, 2005	Bacteria	Cyanobacteria	Cyanophyceae			Subclass					accepted		urn:lsid:marinespecies.org:taxname:368681
345465	Ochrophyta	Cavalier-Smith, 1995	345465	Ochrophyta	Cavalier-Smith, 1995	Chromista	Ochrophyta				Phylum					accepted		urn:lsid:marinespecies.org:taxname:345465
1652997	Olisthodiscaceae	Cavalier-Smith	1652997	Olisthodiscaceae	Cavalier-Smith	Chromista	Ochrophyta	Olisthodiscophyceae	Olisthodiscales	Olisthodiscaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:1652997
1651915	Olisthodiscales	Cavalier-Smith	1651915	Olisthodiscales	Cavalier-Smith	Chromista	Ochrophyta	Olisthodiscophyceae	Olisthodiscales		Order					accepted		urn:lsid:marinespecies.org:taxname:1651915
1651806	Olisthodiscophyceae	Barcyte, Eikrem & M.Eliás, 2021	1651806	Olisthodiscophyceae	Barcyte, Eikrem & M.Eliás, 2021	Chromista	Ochrophyta	Olisthodiscophyceae			Class					accepted		urn:lsid:marinespecies.org:taxname:1651806
233763	Olisthodiscus	N.Carter, 1937	233763	Olisthodiscus	N.Carter, 1937	Chromista	Ochrophyta	Olisthodiscophyceae	Olisthodiscales	Olisthodiscaceae	Genus	Olisthodiscus				accepted		urn:lsid:marinespecies.org:taxname:233763
246850	Olisthodiscus carterae	Hulburt, 1965	160585	Heterosigma akashiwo	(Y.Hada) Y.Hada ex Y.Hara & M.Chihara, 1987	Chromista	Ochrophyta	Olisthodiscophyceae	Olisthodiscales	Olisthodiscaceae	Species	Olisthodiscus		carterae		unaccepted	synonym	urn:lsid:marinespecies.org:taxname:246850
146548	Oscillatoriaceae	Engler, 1898	146548	Oscillatoriaceae	Engler, 1898	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales	Oscillatoriaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:146548
146603	Oscillatoriales	Cavalier-Smith, 2002	146603	Oscillatoriales	Cavalier-Smith, 2002	Bacteria	Cyanobacteria	Cyanophyceae	Oscillatoriales		Order					accepted		urn:lsid:marinespecies.org:taxname:146603
368682	Oscillatoriophycidae	Oscillatoriophycidae	368682	Oscillatoriophycidae	Oscillatoriophycidae	Bacteria	Cyanobacteria	Cyanophyceae			Subclass					accepted		urn:lsid:marinespecies.org:taxname:368682
109431	Ostreopsidaceae	Lindemann, 1928	109431	Ostreopsidaceae	Lindemann, 1928	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Ostreopsidaceae	Family					accepted		urn:lsid:marinespecies.org:taxname:109431
1734175	Ostreopsidoideae	Gottschling, Tillmann & Elbrächter, 2021	1734175	Ostreopsidoideae	Gottschling, Tillmann & Elbrächter, 2021	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Subfamily					accepted		urn:lsid:marinespecies.org:taxname:1734175
109524	Ostreopsis	Johs.Schmidt, 1901	109524	Ostreopsis	Johs.Schmidt, 1901	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Genus	Ostreopsis				accepted		urn:lsid:marinespecies.org:taxname:109524
1023403	Ostreopsis fattorussoi	Accoroni, Romagnoli & Totti, 2016	1023403	Ostreopsis fattorussoi	Accoroni, Romagnoli & Totti, 2016	Chromista	Myzozoa	Dinophyceae	Gonyaulacales	Pyrocystaceae	Species	Ostreopsis		fattorussoi		accepted		urn:lsid:marinespecies.org:taxname:1023403
