scientific_name	authority	rank	aphia_id	url	parent_name	parent_id	status	valid_aphia_id	valid_name	valid_authority	kingdom	phylum	class	order	family	genus	classification
Caecitellus parvulus	(Griessmann) D.J.Patterson, K.Nygaard, G.Steinberg & Turley, 1993	Species	104016	https://www.marinespecies.org/aphia.php?p=taxdetails&id=104016	Caecitellus	103991	accepted	104016	Caecitellus parvulus	(Griessmann) D.J.Patterson, K.Nygaard, G.Steinberg & Turley, 1993	Chromista	Bigyra	Bicoecea	Anoecida	Caecitellidae	Caecitellus	[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Heterokonta - [Phylum] Bigyra - [Subphylum] Bicosoecia - [Class] Bicoecea - [Subclass] Bicosidia - [Superorder] Cyathobodoniae - [Order] Anoecida - [Family] Caecitellidae - [Genus] Caecitellus - [Species] Caecitellus parvulus
Acanthocorbis	S.Hara & E.Takahashi, 1984	Genus	105501	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105501	Acanthoecidae [Tectiform]	580084	accepted	105501	Acanthocorbis	S.Hara & E.Takahashi, 1984	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Acanthocorbis	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Acanthocorbis
Acanthoeca	W.N.Ellis, 1930	Genus	105502	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105502	Acanthoecidae [Nudiform]	580083	accepted	105502	Acanthoeca	W.N.Ellis, 1930	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Acanthoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Nudiform] - [Genus] Acanthoeca
Bicosta	B.S.C.Leadbeater, 1978	Genus	105505	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105505	Acanthoecidae [Tectiform]	580084	accepted	105505	Bicosta	B.S.C.Leadbeater, 1978	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Bicosta	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Bicosta
Calliacantha	B.S.C.Leadbeater, 1978	Genus	105506	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105506	Acanthoecidae [Nudiform]	580083	accepted	105506	Calliacantha	B.S.C.Leadbeater, 1978	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Calliacantha	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Nudiform] - [Genus] Calliacantha
Cosmoeca	Thomsen, 1984	Genus	105510	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105510	Acanthoecidae [Tectiform]	580084	accepted	105510	Cosmoeca	Thomsen, 1984	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Cosmoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Cosmoeca
Crinolina	H.A.Thomsen, 1976	Genus	105511	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105511	Acanthoecidae [Tectiform]	580084	accepted	105511	Crinolina	H.A.Thomsen, 1976	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Crinolina	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Crinolina
Crucispina	Espeland & Throndsen, 1986	Genus	105512	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105512	Acanthoecidae [Tectiform]	580084	accepted	105512	Crucispina	Espeland & Throndsen, 1986	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Crucispina	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Crucispina
Diaphanoeca	W.Ellis, 1930	Genus	105513	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105513	Acanthoecidae [Tectiform]	580084	accepted	105513	Diaphanoeca	W.Ellis, 1930	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Diaphanoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Diaphanoeca
Monocosta	Thomsen, 1979	Genus	105516	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105516	Acanthoecidae [Tectiform]	580084	accepted	105516	Monocosta	Thomsen, 1979	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Monocosta	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Monocosta
Nannoeca	Thomsen, 1988	Genus	105517	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105517	Acanthoecidae [Tectiform]	580084	accepted	105517	Nannoeca	Thomsen, 1988	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Nannoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Nannoeca
Parvicorbicula	Deflandre, 1960	Genus	105518	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105518	Acanthoecidae [Tectiform]	580084	accepted	105518	Parvicorbicula	Deflandre, 1960	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Parvicorbicula	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Parvicorbicula
Platypleura	Thomsen	Genus	105519	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105519	Acanthoecidae [Tectiform]	580084	accepted	105519	Platypleura	Thomsen	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Platypleura	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Platypleura
Pleurasiga	J.Schiller, 1925	Genus	105520	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105520	Acanthoecidae [Tectiform]	580084	accepted	105520	Pleurasiga	J.Schiller, 1925	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Pleurasiga	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Pleurasiga
Polyfibula	Manton & Bremer, 1981	Genus	105521	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105521	Acanthoecidae [Tectiform]	580084	accepted	105521	Polyfibula	Manton & Bremer, 1981	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Polyfibula	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Polyfibula
Polyoeca	Kent, 1880	Genus	105522	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105522	Acanthoecidae [Tectiform]	580084	accepted	105522	Polyoeca	Kent, 1880	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Polyoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Polyoeca
Saepicula	Leadbeater, 1980	Genus	105524	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105524	Acanthoecidae [Tectiform]	580084	accepted	105524	Saepicula	Leadbeater, 1980	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Saepicula	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Saepicula
Saroeca	H.A.Thomsen, 1979	Genus	105525	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105525	Acanthoecidae [Tectiform]	580084	accepted	105525	Saroeca	H.A.Thomsen, 1979	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Saroeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Saroeca
Savillea	(W.N. Ellis) Loeblich III, 1967	Genus	105526	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105526	Acanthoecidae [Nudiform]	580083	accepted	105526	Savillea	(W.N. Ellis) Loeblich III, 1967	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Savillea	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Nudiform] - [Genus] Savillea
Stephanoeca	W.Ellis, 1930	Genus	105529	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105529	Acanthoecidae [Tectiform]	580084	accepted	105529	Stephanoeca	W.Ellis, 1930	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Stephanoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Stephanoeca
Codosiga	H.J.Clark, 1868	Genus	105531	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105531	Codonosigaceae	449205	accepted	105531	Codosiga	H.J.Clark, 1868	Protozoa	Choanozoa	Choanoflagellatea	Craspedida	Codonosigaceae	Codosiga	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Craspedida - [Family] Codonosigaceae - [Genus] Codosiga
Desmarella	W.S.Kent, 1878	Genus	105532	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105532	Codonosigaceae	449205	accepted	105532	Desmarella	W.S.Kent, 1878	Protozoa	Choanozoa	Choanoflagellatea	Craspedida	Codonosigaceae	Desmarella	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Craspedida - [Family] Codonosigaceae - [Genus] Desmarella
Monosiga	W.S.Kent, 1878	Genus	105535	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105535	Codonosigaceae	449205	accepted	105535	Monosiga	W.S.Kent, 1878	Protozoa	Choanozoa	Choanoflagellatea	Craspedida	Codonosigaceae	Monosiga	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Craspedida - [Family] Codonosigaceae - [Genus] Monosiga
Proterospongia	Kent, 1882	Genus	105536	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105536	Codonosigaceae	449205	accepted	105536	Proterospongia	Kent, 1882	Protozoa	Choanozoa	Choanoflagellatea	Craspedida	Codonosigaceae	Proterospongia	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Craspedida - [Family] Codonosigaceae - [Genus] Proterospongia
Pachysoeca	W.N.Ellis, 1930	Genus	105540	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105540	Salpingoecaceae	578524	accepted	105540	Pachysoeca	W.N.Ellis, 1930	Protozoa	Choanozoa	Choanoflagellatea	Craspedida	Salpingoecaceae	Pachysoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Craspedida - [Family] Salpingoecaceae - [Genus] Pachysoeca
Salpingoeca	H.J.Clark, 1866	Genus	105541	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105541	Salpingoecaceae	578524	accepted	105541	Salpingoeca	H.J.Clark, 1866	Protozoa	Choanozoa	Choanoflagellatea	Craspedida	Salpingoecaceae	Salpingoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Craspedida - [Family] Salpingoecaceae - [Genus] Salpingoeca
Acanthocorbis apoda	(Leadbeater) Hara & Takahashi, 1984	Species	105542	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105542	Acanthocorbis	105501	accepted	105542	Acanthocorbis apoda	(Leadbeater) Hara & Takahashi, 1984	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Acanthocorbis	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Acanthocorbis - [Species] Acanthocorbis apoda
Acanthocorbis asymmetrica	(Thomsen) Hara & Takahashi, 1984	Species	105543	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105543	Acanthocorbis	105501	accepted	105543	Acanthocorbis asymmetrica	(Thomsen) Hara & Takahashi, 1984	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Acanthocorbis	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Acanthocorbis - [Species] Acanthocorbis asymmetrica
Acanthocorbis campanula	(Espeland) Thomsen, 1991	Species	105544	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105544	Acanthocorbis	105501	accepted	105544	Acanthocorbis campanula	(Espeland) Thomsen, 1991	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Acanthocorbis	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Acanthocorbis - [Species] Acanthocorbis campanula
Acanthocorbis haurakiana	Thomsen, 1991	Species	105545	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105545	Acanthocorbis	105501	accepted	105545	Acanthocorbis haurakiana	Thomsen, 1991	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Acanthocorbis	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Acanthocorbis - [Species] Acanthocorbis haurakiana
Acanthocorbis unguiculata	(Thomsen) Hara & Takahashi, 1984	Species	105546	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105546	Acanthocorbis	105501	accepted	105546	Acanthocorbis unguiculata	(Thomsen) Hara & Takahashi, 1984	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Acanthocorbis	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Acanthocorbis - [Species] Acanthocorbis unguiculata
Acanthoeca brevipoda	W.Ellis, 1930	Species	105547	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105547	Acanthoeca	105502	accepted	105547	Acanthoeca brevipoda	W.Ellis, 1930	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Acanthoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Nudiform] - [Genus] Acanthoeca - [Species] Acanthoeca brevipoda
Acanthoeca spectabilis	W.N.Ellis, 1930	Species	105548	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105548	Acanthoeca	105502	accepted	105548	Acanthoeca spectabilis	W.N.Ellis, 1930	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Acanthoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Nudiform] - [Genus] Acanthoeca - [Species] Acanthoeca spectabilis
Bicosta antennigera	Moestrup, 1979	Species	105556	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105556	Bicosta	105505	accepted	105556	Bicosta antennigera	Moestrup, 1979	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Bicosta	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Bicosta - [Species] Bicosta antennigera
Bicosta minor	(Reynolds) Leadbeater, 1978	Species	105557	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105557	Bicosta	105505	accepted	105557	Bicosta minor	(Reynolds) Leadbeater, 1978	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Bicosta	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Bicosta - [Species] Bicosta minor
Bicosta spinifera	(Throndsen) Leadbeater, 1978	Species	105558	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105558	Bicosta	105505	accepted	105558	Bicosta spinifera	(Throndsen) Leadbeater, 1978	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Bicosta	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Bicosta - [Species] Bicosta spinifera
Calliacantha longicaudata	(Leadbeater) Leadbeater, 1978	Species	105559	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105559	Calliacantha	105506	accepted	105559	Calliacantha longicaudata	(Leadbeater) Leadbeater, 1978	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Calliacantha	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Nudiform] - [Genus] Calliacantha - [Species] Calliacantha longicaudata
Calliacantha multispina	Manton & Oates, 1979	Species	105560	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105560	Calliacantha	105506	accepted	105560	Calliacantha multispina	Manton & Oates, 1979	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Calliacantha	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Nudiform] - [Genus] Calliacantha - [Species] Calliacantha multispina
Calliacantha natans	(Grøntved) Leadbeater, 1978	Species	105561	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105561	Calliacantha	105506	accepted	105561	Calliacantha natans	(Grøntved) Leadbeater, 1978	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Calliacantha	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Nudiform] - [Genus] Calliacantha - [Species] Calliacantha natans
Calliacantha simplex	Manton & Oates, 1979	Species	105562	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105562	Calliacantha	105506	accepted	105562	Calliacantha simplex	Manton & Oates, 1979	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Calliacantha	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Nudiform] - [Genus] Calliacantha - [Species] Calliacantha simplex
Cosmoeca norvegica	Thomsen, 1984	Species	105567	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105567	Cosmoeca	105510	accepted	105567	Cosmoeca norvegica	Thomsen, 1984	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Cosmoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Cosmoeca - [Species] Cosmoeca norvegica
Cosmoeca ventricosa	Thomsen, 1984	Species	105568	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105568	Cosmoeca	105510	accepted	105568	Cosmoeca ventricosa	Thomsen, 1984	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Cosmoeca	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Cosmoeca - [Species] Cosmoeca ventricosa
Crinolina isefiordensis	Thomsen, 1976	Species	105569	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105569	Crinolina	105511	accepted	105569	Crinolina isefiordensis	Thomsen, 1976	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Crinolina	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Crinolina - [Species] Crinolina isefiordensis
Crucispina cruciformis	(Leadbeater) Espeland, 1986	Species	105570	https://www.marinespecies.org/aphia.php?p=taxdetails&id=105570	Crucispina	105512	accepted	105570	Crucispina cruciformis	(Leadbeater) Espeland, 1986	Protozoa	Choanozoa	Choanoflagellatea	Acanthoecida	Acanthoecidae	Crucispina	[Superdomain] Biota - [Kingdom] Protozoa - [Subkingdom] Sarcomastigota - [Phylum] Choanozoa - [Subphylum] Choanofila - [Class] Choanoflagellatea - [Order] Acanthoecida - [Family] Acanthoecidae - [Subfamily] Acanthoecidae [Tectiform] - [Genus] Crucispina - [Species] Crucispina cruciformis
